chrom	start	end	strand	source	field_type	gene_type	gene_status	gene_name	transcript_type	transcript_status	transcript_name	gene_id	transcript_id
chr4	106632003	106640292	+	HAVANA	transcript	protein_coding	KNOWN	GSTCD	protein_coding	KNOWN	GSTCD-009	ENSG00000138780.10	ENST00000509336.1
chr4	106638771	106768881	+	ENSEMBL	transcript	protein_coding	KNOWN	GSTCD	protein_coding	KNOWN	GSTCD-201	ENSG00000138780.10	ENST00000394728.3
chr4	106815932	106859568	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	PUTATIVE	NPNT-010	ENSG00000168743.8	ENST00000504304.1
chr4	106816594	106892831	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	KNOWN	NPNT-001	ENSG00000168743.8	ENST00000379987.2
chr4	106816597	106890604	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	NOVEL	NPNT-002	ENSG00000168743.8	ENST00000453617.2
chr4	106816598	106890628	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	NOVEL	NPNT-003	ENSG00000168743.8	ENST00000427316.2
chr4	106816598	106890686	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	NOVEL	NPNT-004	ENSG00000168743.8	ENST00000514622.1
chr4	106816608	106892827	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	KNOWN	NPNT-005	ENSG00000168743.8	ENST00000305572.8
chr4	106816650	106890473	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	NOVEL	NPNT-006	ENSG00000168743.8	ENST00000506666.1
chr4	106816810	106890137	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	NOVEL	NPNT-009	ENSG00000168743.8	ENST00000503451.1
chr4	106819058	106892373	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	PUTATIVE	NPNT-008	ENSG00000168743.8	ENST00000514837.1
chr4	106880216	106892827	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	PUTATIVE	NPNT-016	ENSG00000168743.8	ENST00000504787.1
chr4	106880245	106925184	+	HAVANA	transcript	protein_coding	KNOWN	NPNT	protein_coding	PUTATIVE	NPNT-017	ENSG00000168743.8	ENST00000505917.1
chr4	106962756	107242652	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	KNOWN	TBCK-001	ENSG00000145348.12	ENST00000273980.5
chr4	106967233	107237861	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	KNOWN	TBCK-201	ENSG00000145348.12	ENST00000432496.2
chr4	106967237	107237387	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	KNOWN	TBCK-002	ENSG00000145348.12	ENST00000361687.4
chr4	106967248	107237363	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	KNOWN	TBCK-003	ENSG00000145348.12	ENST00000394706.3
chr4	106967727	107237423	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	KNOWN	TBCK-006	ENSG00000145348.12	ENST00000394708.2
chr4	107154155	107159897	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	PUTATIVE	TBCK-013	ENSG00000145348.12	ENST00000503516.1
chr4	107173141	107237423	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	KNOWN	TBCK-019	ENSG00000145348.12	ENST00000509532.1
chr4	107183321	107231745	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	KNOWN	TBCK-008	ENSG00000145348.12	ENST00000509862.1
chr4	107216313	107237392	-	HAVANA	transcript	protein_coding	KNOWN	TBCK	protein_coding	KNOWN	TBCK-009	ENSG00000145348.12	ENST00000507696.1
chr4	107236701	107252887	+	HAVANA	transcript	protein_coding	KNOWN	AIMP1	protein_coding	KNOWN	AIMP1-004	ENSG00000164022.12	ENST00000510207.1
chr4	107236767	107270377	+	HAVANA	transcript	protein_coding	KNOWN	AIMP1	protein_coding	KNOWN	AIMP1-201	ENSG00000164022.12	ENST00000442366.1
chr4	107236853	107269648	+	HAVANA	transcript	protein_coding	KNOWN	AIMP1	protein_coding	KNOWN	AIMP1-002	ENSG00000164022.12	ENST00000358008.3
chr4	107237664	107270383	+	HAVANA	transcript	protein_coding	KNOWN	AIMP1	protein_coding	KNOWN	AIMP1-001	ENSG00000164022.12	ENST00000394701.4
chr4	107842959	107957454	-	HAVANA	transcript	protein_coding	KNOWN	DKK2	protein_coding	NOVEL	DKK2-001	ENSG00000155011.4	ENST00000285311.3
chr4	107844900	108204846	-	HAVANA	transcript	protein_coding	KNOWN	DKK2	protein_coding	NOVEL	DKK2-003	ENSG00000155011.4	ENST00000513208.1
chr4	107845102	108204963	-	HAVANA	transcript	protein_coding	KNOWN	DKK2	protein_coding	NOVEL	DKK2-004	ENSG00000155011.4	ENST00000510463.1
chr4	108534822	108641608	-	HAVANA	transcript	protein_coding	KNOWN	PAPSS1	protein_coding	KNOWN	PAPSS1-001	ENSG00000138801.4	ENST00000265174.4
chr4	108745719	108836203	+	HAVANA	transcript	protein_coding	KNOWN	SGMS2	protein_coding	KNOWN	SGMS2-001	ENSG00000164023.10	ENST00000394684.4
chr4	108746364	108829887	+	HAVANA	transcript	protein_coding	KNOWN	SGMS2	protein_coding	PUTATIVE	SGMS2-006	ENSG00000164023.10	ENST00000503862.1
chr4	108814394	108832109	+	HAVANA	transcript	protein_coding	KNOWN	SGMS2	protein_coding	KNOWN	SGMS2-002	ENSG00000164023.10	ENST00000359079.4
chr4	108814412	108816813	+	HAVANA	transcript	protein_coding	KNOWN	SGMS2	protein_coding	KNOWN	SGMS2-009	ENSG00000164023.10	ENST00000506993.1
chr4	108814430	108832109	+	HAVANA	transcript	protein_coding	KNOWN	SGMS2	protein_coding	KNOWN	SGMS2-003	ENSG00000164023.10	ENST00000394686.3
chr4	108815404	108816843	+	HAVANA	transcript	protein_coding	KNOWN	SGMS2	protein_coding	KNOWN	SGMS2-010	ENSG00000164023.10	ENST00000503385.1
chr4	108852525	108874613	+	HAVANA	transcript	protein_coding	KNOWN	CYP2U1	protein_coding	KNOWN	CYP2U1-001	ENSG00000155016.13	ENST00000332884.6
chr4	108852752	108872823	+	HAVANA	transcript	protein_coding	KNOWN	CYP2U1	protein_coding	NOVEL	CYP2U1-003	ENSG00000155016.13	ENST00000508453.1
chr4	108910870	108956331	+	HAVANA	transcript	protein_coding	KNOWN	HADH	protein_coding	KNOWN	HADH-002	ENSG00000138796.11	ENST00000403312.1
chr4	108910870	108956330	+	ENSEMBL	transcript	protein_coding	KNOWN	HADH	protein_coding	KNOWN	HADH-202	ENSG00000138796.11	ENST00000603302.1
chr4	108910940	108956331	+	HAVANA	transcript	protein_coding	KNOWN	HADH	protein_coding	KNOWN	HADH-001	ENSG00000138796.11	ENST00000309522.3
chr4	108911058	108956327	+	HAVANA	transcript	protein_coding	KNOWN	HADH	protein_coding	NOVEL	HADH-003	ENSG00000138796.11	ENST00000505878.1
chr4	108925791	108956327	+	ENSEMBL	transcript	protein_coding	KNOWN	HADH	protein_coding	KNOWN	HADH-201	ENSG00000138796.11	ENST00000454409.2
chr4	108968701	109089578	-	HAVANA	transcript	protein_coding	KNOWN	LEF1	protein_coding	KNOWN	LEF1-001	ENSG00000138795.5	ENST00000265165.1
chr4	108968701	109090112	-	ENSEMBL	transcript	protein_coding	KNOWN	LEF1	protein_coding	KNOWN	LEF1-201	ENSG00000138795.5	ENST00000379951.2
chr4	108969573	109088954	-	HAVANA	transcript	protein_coding	KNOWN	LEF1	protein_coding	KNOWN	LEF1-020	ENSG00000138795.5	ENST00000438313.2
chr4	108969795	109087877	-	HAVANA	transcript	protein_coding	KNOWN	LEF1	protein_coding	PUTATIVE	LEF1-018	ENSG00000138795.5	ENST00000510624.1
chr4	109002740	109087953	-	HAVANA	transcript	protein_coding	KNOWN	LEF1	protein_coding	PUTATIVE	LEF1-003	ENSG00000138795.5	ENST00000515500.1
chr4	109004369	109087457	-	HAVANA	transcript	protein_coding	KNOWN	LEF1	protein_coding	PUTATIVE	LEF1-006	ENSG00000138795.5	ENST00000512172.1
chr4	109541722	109546411	+	HAVANA	transcript	protein_coding	KNOWN	RPL34	protein_coding	KNOWN	RPL34-001	ENSG00000109475.12	ENST00000394667.3
chr4	109541725	109546710	+	HAVANA	transcript	protein_coding	KNOWN	RPL34	protein_coding	KNOWN	RPL34-006	ENSG00000109475.12	ENST00000502534.1
chr4	109541746	109546411	+	HAVANA	transcript	protein_coding	KNOWN	RPL34	protein_coding	KNOWN	RPL34-002	ENSG00000109475.12	ENST00000394665.1
chr4	109541789	109546408	+	HAVANA	transcript	protein_coding	KNOWN	RPL34	protein_coding	KNOWN	RPL34-005	ENSG00000109475.12	ENST00000506397.1
chr4	109541812	109551568	+	HAVANA	transcript	protein_coding	KNOWN	RPL34	protein_coding	KNOWN	RPL34-003	ENSG00000109475.12	ENST00000394668.2
chr4	109571740	109588976	+	HAVANA	transcript	protein_coding	KNOWN	OSTC	protein_coding	KNOWN	OSTC-001	ENSG00000198856.8	ENST00000361564.4
chr4	109571803	109588551	+	HAVANA	transcript	protein_coding	KNOWN	OSTC	protein_coding	PUTATIVE	OSTC-002	ENSG00000198856.8	ENST00000512478.2
chr4	109663196	109684209	-	HAVANA	transcript	protein_coding	KNOWN	ETNPPL	protein_coding	KNOWN	ETNPPL-002	ENSG00000164089.4	ENST00000296486.3
chr4	109663204	109684164	-	HAVANA	transcript	protein_coding	KNOWN	ETNPPL	protein_coding	KNOWN	ETNPPL-003	ENSG00000164089.4	ENST00000411864.2
chr4	109663548	109684120	-	HAVANA	transcript	protein_coding	KNOWN	ETNPPL	protein_coding	PUTATIVE	ETNPPL-004	ENSG00000164089.4	ENST00000512646.1
chr4	109663625	109684209	-	HAVANA	transcript	protein_coding	KNOWN	ETNPPL	protein_coding	PUTATIVE	ETNPPL-001	ENSG00000164089.4	ENST00000510706.1
chr4	109677585	109683691	-	HAVANA	transcript	protein_coding	KNOWN	ETNPPL	protein_coding	PUTATIVE	ETNPPL-007	ENSG00000164089.4	ENST00000512320.1
chr4	109677598	109683873	-	HAVANA	transcript	protein_coding	KNOWN	ETNPPL	protein_coding	PUTATIVE	ETNPPL-006	ENSG00000164089.4	ENST00000510723.1
chr4	109734855	109745375	-	HAVANA	transcript	protein_coding	KNOWN	COL25A1	protein_coding	KNOWN	COL25A1-007	ENSG00000188517.10	ENST00000512961.1
chr4	109734855	110223799	-	HAVANA	transcript	protein_coding	KNOWN	COL25A1	protein_coding	KNOWN	COL25A1-001	ENSG00000188517.10	ENST00000399132.1
chr4	109745032	110223523	-	HAVANA	transcript	protein_coding	KNOWN	COL25A1	protein_coding	NOVEL	COL25A1-003	ENSG00000188517.10	ENST00000399127.1
chr4	109745032	110223799	-	HAVANA	transcript	protein_coding	KNOWN	COL25A1	protein_coding	KNOWN	COL25A1-002	ENSG00000188517.10	ENST00000399126.1
chr4	110222965	110223813	-	HAVANA	transcript	protein_coding	KNOWN	COL25A1	protein_coding	KNOWN	COL25A1-005	ENSG00000188517.10	ENST00000505591.1
chr4	110354928	110460902	+	HAVANA	transcript	protein_coding	KNOWN	SEC24B	protein_coding	NOVEL	SEC24B-003	ENSG00000138802.7	ENST00000504968.2
chr4	110354969	110460852	+	HAVANA	transcript	protein_coding	KNOWN	SEC24B	protein_coding	KNOWN	SEC24B-002	ENSG00000138802.7	ENST00000399100.2
chr4	110354971	110462052	+	HAVANA	transcript	protein_coding	KNOWN	SEC24B	protein_coding	KNOWN	SEC24B-001	ENSG00000138802.7	ENST00000265175.5
chr4	110481361	110609874	+	HAVANA	transcript	protein_coding	KNOWN	CCDC109B	protein_coding	KNOWN	CCDC109B-001	ENSG00000005059.11	ENST00000394650.4
chr4	110482146	110602625	+	HAVANA	transcript	protein_coding	KNOWN	CCDC109B	protein_coding	PUTATIVE	CCDC109B-004	ENSG00000005059.11	ENST00000452915.2
chr4	110609785	110624575	-	HAVANA	transcript	protein_coding	KNOWN	CASP6	protein_coding	KNOWN	CASP6-002	ENSG00000138794.5	ENST00000352981.3
chr4	110609898	110624629	-	HAVANA	transcript	protein_coding	KNOWN	CASP6	protein_coding	KNOWN	CASP6-001	ENSG00000138794.5	ENST00000265164.2
chr4	110615680	110624005	-	HAVANA	transcript	protein_coding	KNOWN	CASP6	protein_coding	PUTATIVE	CASP6-004	ENSG00000138794.5	ENST00000503684.1
chr4	110615737	110624739	-	HAVANA	transcript	protein_coding	KNOWN	CASP6	protein_coding	PUTATIVE	CASP6-003	ENSG00000138794.5	ENST00000505486.1
chr4	110631145	110651233	-	HAVANA	transcript	protein_coding	KNOWN	PLA2G12A	protein_coding	KNOWN	PLA2G12A-001	ENSG00000123739.6	ENST00000243501.5
chr4	110635073	110651130	-	HAVANA	transcript	protein_coding	KNOWN	PLA2G12A	protein_coding	NOVEL	PLA2G12A-002	ENSG00000123739.6	ENST00000502283.1
chr4	110661852	110723207	-	HAVANA	transcript	protein_coding	KNOWN	CFI	protein_coding	NOVEL	CFI-006	ENSG00000205403.8	ENST00000394635.3
chr4	110661852	110723335	-	ENSEMBL	transcript	protein_coding	KNOWN	CFI	protein_coding	KNOWN	CFI-201	ENSG00000205403.8	ENST00000394634.2
chr4	110661880	110723141	-	HAVANA	transcript	protein_coding	KNOWN	CFI	protein_coding	KNOWN	CFI-001	ENSG00000205403.8	ENST00000512148.1
chr4	110685515	110723134	-	HAVANA	transcript	protein_coding	KNOWN	CFI	protein_coding	PUTATIVE	CFI-004	ENSG00000205403.8	ENST00000510800.1
chr4	110736666	110745893	+	HAVANA	transcript	protein_coding	KNOWN	GAR1	protein_coding	KNOWN	GAR1-001	ENSG00000109534.12	ENST00000394631.3
chr4	110736709	110745893	+	HAVANA	transcript	protein_coding	KNOWN	GAR1	protein_coding	KNOWN	GAR1-003	ENSG00000109534.12	ENST00000226796.6
chr4	110749150	110765760	+	HAVANA	transcript	protein_coding	KNOWN	RRH	protein_coding	KNOWN	RRH-001	ENSG00000180245.4	ENST00000317735.4
chr4	110769358	110793471	+	HAVANA	transcript	protein_coding	KNOWN	LRIT3	protein_coding	KNOWN	LRIT3-002	ENSG00000183423.7	ENST00000594814.1
chr4	110772486	110793471	+	HAVANA	transcript	protein_coding	KNOWN	LRIT3	protein_coding	KNOWN	LRIT3-001	ENSG00000183423.7	ENST00000327908.3
chr4	110772486	110793470	+	ENSEMBL	transcript	protein_coding	KNOWN	LRIT3	protein_coding	KNOWN	LRIT3-201	ENSG00000183423.7	ENST00000379920.3
chr4	110786392	110793470	+	ENSEMBL	transcript	protein_coding	KNOWN	LRIT3	protein_coding	KNOWN	LRIT3-202	ENSG00000183423.7	ENST00000409621.2
chr4	110834040	110933150	+	HAVANA	transcript	protein_coding	KNOWN	EGF	protein_coding	KNOWN	EGF-002	ENSG00000138798.7	ENST00000509793.1
chr4	110834047	110933422	+	HAVANA	transcript	protein_coding	KNOWN	EGF	protein_coding	KNOWN	EGF-001	ENSG00000138798.7	ENST00000265171.5
chr4	110834397	110932657	+	HAVANA	transcript	protein_coding	KNOWN	EGF	protein_coding	KNOWN	EGF-003	ENSG00000138798.7	ENST00000503392.1
chr4	110967002	111119809	-	HAVANA	transcript	protein_coding	KNOWN	ELOVL6	protein_coding	KNOWN	ELOVL6-001	ENSG00000170522.5	ENST00000394607.3
chr4	110970543	111119832	-	HAVANA	transcript	protein_coding	KNOWN	ELOVL6	protein_coding	NOVEL	ELOVL6-002	ENSG00000170522.5	ENST00000302274.3
chr4	110972882	111120165	-	HAVANA	transcript	protein_coding	KNOWN	ELOVL6	protein_coding	KNOWN	ELOVL6-004	ENSG00000170522.5	ENST00000506625.1
chr4	110980806	111120355	-	HAVANA	transcript	protein_coding	KNOWN	ELOVL6	protein_coding	KNOWN	ELOVL6-003	ENSG00000170522.5	ENST00000503885.1
chr4	111397229	111486441	+	HAVANA	transcript	protein_coding	KNOWN	ENPEP	protein_coding	KNOWN	ENPEP-001	ENSG00000138792.5	ENST00000265162.5
chr4	111538579	111544259	-	HAVANA	transcript	protein_coding	KNOWN	PITX2	protein_coding	KNOWN	PITX2-005	ENSG00000164093.11	ENST00000306732.3
chr4	111538579	111558176	-	HAVANA	transcript	protein_coding	KNOWN	PITX2	protein_coding	KNOWN	PITX2-001	ENSG00000164093.11	ENST00000394598.2
chr4	111538579	111558508	-	HAVANA	transcript	protein_coding	KNOWN	PITX2	protein_coding	KNOWN	PITX2-002	ENSG00000164093.11	ENST00000355080.5
chr4	111538582	111563162	-	HAVANA	transcript	protein_coding	KNOWN	PITX2	protein_coding	KNOWN	PITX2-003	ENSG00000164093.11	ENST00000354925.2
chr4	111538592	111558182	-	HAVANA	transcript	protein_coding	KNOWN	PITX2	protein_coding	NOVEL	PITX2-004	ENSG00000164093.11	ENST00000394595.3
chr4	111539365	111563279	-	HAVANA	transcript	protein_coding	KNOWN	PITX2	protein_coding	KNOWN	PITX2-006	ENSG00000164093.11	ENST00000511837.1
chr4	111539742	111563172	-	HAVANA	transcript	protein_coding	KNOWN	PITX2	protein_coding	KNOWN	PITX2-007	ENSG00000164093.11	ENST00000511990.1
chr4	111541433	111544207	-	HAVANA	transcript	protein_coding	KNOWN	PITX2	protein_coding	PUTATIVE	PITX2-010	ENSG00000164093.11	ENST00000557119.2
chr4	113066553	113116412	+	HAVANA	transcript	protein_coding	KNOWN	C4orf32	protein_coding	KNOWN	C4orf32-001	ENSG00000174749.5	ENST00000309733.5
chr4	113152893	113191203	+	HAVANA	transcript	protein_coding	KNOWN	AP1AR	protein_coding	KNOWN	AP1AR-001	ENSG00000138660.7	ENST00000274000.5
chr4	113152989	113190833	+	HAVANA	transcript	protein_coding	KNOWN	AP1AR	protein_coding	KNOWN	AP1AR-002	ENSG00000138660.7	ENST00000309703.6
chr4	113186208	113187986	+	HAVANA	transcript	protein_coding	KNOWN	AP1AR	protein_coding	PUTATIVE	AP1AR-006	ENSG00000138660.7	ENST00000512741.1
chr4	113195698	113207059	-	HAVANA	transcript	protein_coding	KNOWN	TIFA	protein_coding	KNOWN	TIFA-001	ENSG00000145365.10	ENST00000361717.3
chr4	113198915	113202929	-	HAVANA	transcript	protein_coding	KNOWN	TIFA	protein_coding	KNOWN	TIFA-002	ENSG00000145365.10	ENST00000500655.2
chr4	113218499	113363762	+	HAVANA	transcript	protein_coding	KNOWN	ALPK1	protein_coding	KNOWN	ALPK1-201	ENSG00000073331.13	ENST00000458497.1
chr4	113218526	113362968	+	HAVANA	transcript	protein_coding	KNOWN	ALPK1	protein_coding	KNOWN	ALPK1-001	ENSG00000073331.13	ENST00000177648.9
chr4	113218536	113362527	+	ENSEMBL	transcript	protein_coding	KNOWN	ALPK1	protein_coding	KNOWN	ALPK1-202	ENSG00000073331.13	ENST00000504176.2
chr4	113434672	113437328	-	HAVANA	transcript	protein_coding	KNOWN	NEUROG2	protein_coding	KNOWN	NEUROG2-001	ENSG00000178403.3	ENST00000313341.3
chr4	113460492	113558066	-	HAVANA	transcript	protein_coding	KNOWN	C4orf21	protein_coding	KNOWN	C4orf21-003	ENSG00000138658.11	ENST00000505019.1
chr4	113510786	113558066	-	HAVANA	transcript	protein_coding	KNOWN	C4orf21	protein_coding	KNOWN	C4orf21-001	ENSG00000138658.11	ENST00000309071.5
chr4	113531863	113558145	-	ENSEMBL	transcript	protein_coding	KNOWN	C4orf21	protein_coding	KNOWN	C4orf21-201	ENSG00000138658.11	ENST00000445203.2
chr4	113540674	113558054	-	HAVANA	transcript	protein_coding	KNOWN	C4orf21	protein_coding	KNOWN	C4orf21-010	ENSG00000138658.11	ENST00000503172.1
chr4	113558120	113578742	+	HAVANA	transcript	protein_coding	KNOWN	LARP7	protein_coding	KNOWN	LARP7-001	ENSG00000174720.11	ENST00000344442.5
chr4	113558282	113578742	+	HAVANA	transcript	protein_coding	KNOWN	LARP7	protein_coding	PUTATIVE	LARP7-002	ENSG00000174720.11	ENST00000509061.1
chr4	113558321	113567798	+	HAVANA	transcript	protein_coding	KNOWN	LARP7	protein_coding	KNOWN	LARP7-006	ENSG00000174720.11	ENST00000508577.1
chr4	113558337	113574279	+	HAVANA	transcript	protein_coding	KNOWN	LARP7	protein_coding	PUTATIVE	LARP7-011	ENSG00000174720.11	ENST00000513553.1
chr4	113558612	113568605	+	HAVANA	transcript	protein_coding	KNOWN	LARP7	protein_coding	KNOWN	LARP7-004	ENSG00000174720.11	ENST00000505034.1
chr4	113558612	113578741	+	HAVANA	transcript	protein_coding	KNOWN	LARP7	protein_coding	KNOWN	LARP7-201	ENSG00000174720.11	ENST00000324052.6
chr4	113565460	113567827	+	HAVANA	transcript	protein_coding	KNOWN	LARP7	protein_coding	KNOWN	LARP7-009	ENSG00000174720.11	ENST00000507443.1
chr4	113568367	113575269	+	HAVANA	transcript	protein_coding	KNOWN	LARP7	protein_coding	NOVEL	LARP7-013	ENSG00000174720.11	ENST00000511529.1
chr4	113739265	114257027	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	NOVEL	ANK2-009	ENSG00000145362.12	ENST00000503271.1
chr4	113739265	114274869	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	NOVEL	ANK2-010	ENSG00000145362.12	ENST00000503423.1
chr4	113739265	114304891	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	KNOWN	ANK2-004	ENSG00000145362.12	ENST00000506722.1
chr4	113970806	114274920	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	NOVEL	ANK2-005	ENSG00000145362.12	ENST00000504454.1
chr4	113970832	114303268	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	KNOWN	ANK2-002	ENSG00000145362.12	ENST00000394537.3
chr4	113970832	114304896	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	KNOWN	ANK2-001	ENSG00000145362.12	ENST00000357077.4
chr4	113970885	114302627	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	KNOWN	ANK2-026	ENSG00000145362.12	ENST00000264366.6
chr4	114038149	114158146	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	NOVEL	ANK2-013	ENSG00000145362.12	ENST00000508613.1
chr4	114066788	114117622	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	PUTATIVE	ANK2-014	ENSG00000145362.12	ENST00000511380.1
chr4	114095174	114158261	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	PUTATIVE	ANK2-015	ENSG00000145362.12	ENST00000515034.1
chr4	114214138	114302803	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	PUTATIVE	ANK2-006	ENSG00000145362.12	ENST00000509550.1
chr4	114239741	114304888	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	NOVEL	ANK2-007	ENSG00000145362.12	ENST00000514960.1
chr4	114262868	114284596	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	NOVEL	ANK2-022	ENSG00000145362.12	ENST00000504415.1
chr4	114262989	114302723	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	NOVEL	ANK2-008	ENSG00000145362.12	ENST00000510275.2
chr4	114278745	114304896	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	NOVEL	ANK2-011	ENSG00000145362.12	ENST00000505342.1
chr4	114294473	114303099	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	PUTATIVE	ANK2-023	ENSG00000145362.12	ENST00000506344.1
chr4	114294515	114302672	+	HAVANA	transcript	protein_coding	KNOWN	ANK2	protein_coding	PUTATIVE	ANK2-024	ENSG00000145362.12	ENST00000514167.1
chr4	114372188	114682601	-	HAVANA	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	NOVEL	CAMK2D-001	ENSG00000145349.12	ENST00000394524.3
chr4	114372188	114683083	-	ENSEMBL	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	KNOWN	CAMK2D-205	ENSG00000145349.12	ENST00000454265.2
chr4	114372188	114683083	-	ENSEMBL	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	KNOWN	CAMK2D-204	ENSG00000145349.12	ENST00000429180.1
chr4	114372188	114683083	-	ENSEMBL	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	KNOWN	CAMK2D-203	ENSG00000145349.12	ENST00000418639.2
chr4	114372188	114683083	-	ENSEMBL	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	KNOWN	CAMK2D-202	ENSG00000145349.12	ENST00000394526.2
chr4	114372188	114683083	-	ENSEMBL	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	KNOWN	CAMK2D-201	ENSG00000145349.12	ENST00000296402.5
chr4	114374117	114434998	-	HAVANA	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	KNOWN	CAMK2D-013	ENSG00000145349.12	ENST00000513132.1
chr4	114375243	114682374	-	HAVANA	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	NOVEL	CAMK2D-008	ENSG00000145349.12	ENST00000511664.1
chr4	114375261	114682224	-	HAVANA	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	KNOWN	CAMK2D-003	ENSG00000145349.12	ENST00000342666.5
chr4	114376911	114682224	-	HAVANA	transcript	protein_coding	KNOWN	CAMK2D	protein_coding	PUTATIVE	CAMK2D-009	ENSG00000145349.12	ENST00000515496.1
